investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004629,2024-11-18,101207,SIP,55287.0,Karnataka,Bangalore,T30,18-25,Female,4.9,UPI,Verified
INV002230,2024-11-18,102886,SIP,47788.0,Delhi,Noida,T30,36-45,Male,21.7,Net Banking,Verified
INV004922,2024-11-18,125498,Lumpsum,168679.0,Haryana,Gurugram,T30,56+,Male,28.2,Net Banking,Verified
INV004692,2024-11-18,102886,SIP,56800.0,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,UPI,Verified
INV000094,2024-11-18,100033,Redemption,368422.0,West Bengal,Kolkata,T30,18-25,Male,3.7,UPI,Verified
INV002560,2024-11-18,119551,SIP,7912.0,Haryana,Faridabad,B30,26-35,Male,6.4,Mandate,Verified
INV002472,2024-11-18,120505,SIP,10908.0,Maharashtra,Mumbai,T30,26-35,Female,19.1,UPI,Verified
INV003562,2024-11-18,119552,SIP,13676.0,West Bengal,Kolkata,T30,26-35,Female,11.8,Net Banking,Verified
INV002033,2024-11-18,149323,Lumpsum,238865.0,Gujarat,Ahmedabad,T30,46-55,Male,18.9,Mandate,Verified
INV003171,2024-11-18,148568,Lumpsum,461023.0,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified
INV001263,2024-11-18,120506,SIP,2472.0,Rajasthan,Jaipur,T30,36-45,Male,54.6,Mandate,Verified
INV000786,2024-11-18,118635,SIP,29775.0,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,Net Banking,Verified
INV001442,2024-11-19,120507,Redemption,193156.0,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,UPI,Verified
INV001697,2024-11-19,119120,SIP,3306.0,Haryana,Gurugram,T30,18-25,Male,5.4,UPI,Verified
INV004449,2024-11-19,148567,SIP,3394.0,Maharashtra,Pune,T30,36-45,Male,16.6,Mandate,Verified
INV002850,2024-11-19,119092,Lumpsum,305368.0,Uttar Pradesh,Lucknow,T30,46-55,Male,76.5,Mandate,Verified
INV002393,2024-11-19,120844,SIP,3386.0,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,Cheque,Verified
INV001656,2024-11-19,120844,SIP,6158.0,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Cheque,Verified
INV004159,2024-11-19,149324,SIP,2596.0,Delhi,Noida,T30,18-25,Male,6.3,Mandate,Verified
INV001929,2024-11-19,119598,Lumpsum,40596.0,Rajasthan,Jaipur,T30,56+,Male,60.1,Net Banking,Verified
INV003656,2024-11-19,125497,SIP,7044.0,Rajasthan,Udaipur,B30,36-45,Female,58.5,UPI,Verified
INV001940,2024-11-19,120843,SIP,2064.0,Delhi,New Delhi,T30,36-45,Male,28.4,Mandate,Pending
INV000216,2024-11-19,119092,Lumpsum,89631.0,Karnataka,Mysore,B30,26-35,Male,21.9,Cheque,Verified
INV002338,2024-11-19,118636,SIP,425.0,Delhi,New Delhi,T30,26-35,Male,23.6,Mandate,Verified
INV001431,2024-11-19,119552,SIP,515.0,Haryana,Gurugram,T30,56+,Male,59.4,Net Banking,Verified
INV003149,2024-11-19,120504,SIP,7882.0,Rajasthan,Udaipur,B30,18-25,Male,4.3,Net Banking,Verified
INV003680,2024-11-19,101208,SIP,43674.0,Karnataka,Mysore,B30,26-35,Male,21.3,Net Banking,Verified
INV001659,2024-11-19,119092,SIP,9710.0,Uttar Pradesh,Lucknow,T30,36-45,Female,42.2,UPI,Verified
INV004638,2024-11-19,120506,SIP,8155.0,Delhi,New Delhi,T30,26-35,Male,6.3,Net Banking,Verified
INV003579,2024-11-19,119599,SIP,59646.0,West Bengal,Kolkata,T30,18-25,Male,4.6,Cheque,Verified
INV003317,2024-11-19,148569,SIP,2568.0,Delhi,New Delhi,T30,18-25,Male,6.6,UPI,Verified
INV004528,2024-11-19,148569,SIP,54451.0,Madhya Pradesh,Indore,T30,46-55,Male,82.5,Net Banking,Verified
INV001813,2024-11-19,120843,SIP,4162.0,Karnataka,Mysore,B30,36-45,Male,27.0,UPI,Verified
INV001765,2024-11-19,149322,SIP,5058.0,Uttar Pradesh,Kanpur,B30,46-55,Male,95.2,Net Banking,Pending
INV001161,2024-11-19,119094,SIP,15081.0,Uttar Pradesh,Kanpur,B30,26-35,Male,13.4,Net Banking,Verified
INV001795,2024-11-19,101207,Lumpsum,62573.0,Madhya Pradesh,Indore,T30,46-55,Male,17.7,Cheque,Verified
INV004916,2024-11-19,119095,SIP,2913.0,Haryana,Faridabad,B30,26-35,Male,12.5,Cheque,Pending
INV002576,2024-11-19,100033,Lumpsum,103743.0,Telangana,Hyderabad,T30,26-35,Male,20.3,Cheque,Verified
INV004521,2024-11-19,118635,SIP,21992.0,Gujarat,Ahmedabad,T30,18-25,Male,7.9,UPI,Verified
INV002580,2024-11-19,120841,SIP,41440.0,Rajasthan,Jaipur,T30,36-45,Female,46.0,UPI,Verified
INV004874,2024-11-19,149324,Redemption,277947.0,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,Cheque,Verified
INV001900,2024-11-19,120505,SIP,479.0,Tamil Nadu,Coimbatore,B30,36-45,Female,19.7,Mandate,Verified
INV000151,2024-11-19,125497,SIP,1611.0,Delhi,New Delhi,T30,18-25,Male,5.1,UPI,Verified
INV002271,2024-11-19,148568,Redemption,121167.0,Tamil Nadu,Chennai,T30,46-55,Female,75.9,Cheque,Verified
INV001623,2024-11-19,102885,SIP,2992.0,Gujarat,Surat,T30,26-35,Female,17.3,UPI,Verified
INV003048,2024-11-19,120506,SIP,499.0,Rajasthan,Jaipur,T30,26-35,Female,20.6,Cheque,Verified
INV000093,2024-11-19,119599,Lumpsum,166148.0,Maharashtra,Mumbai,T30,36-45,Female,59.0,UPI,Verified
INV003041,2024-11-19,120506,Lumpsum,20516.0,Madhya Pradesh,Bhopal,B30,36-45,Male,32.0,Cheque,Verified
INV000708,2024-11-19,100016,Lumpsum,176079.0,Delhi,Noida,T30,26-35,Female,13.5,Cheque,Verified
INV002548,2024-11-19,119093,Redemption,519124.0,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified
INV002120,2024-11-19,101208,SIP,48312.0,Tamil Nadu,Chennai,T30,26-35,Male,13.8,Cheque,Verified
INV000495,2024-11-19,118636,Lumpsum,383627.0,Gujarat,Surat,T30,26-35,Female,7.6,Cheque,Verified
INV001553,2024-11-19,118633,Lumpsum,169087.0,Delhi,Noida,T30,26-35,Male,23.5,Mandate,Verified
INV000400,2024-11-19,149323,Lumpsum,49648.0,Punjab,Chandigarh,T30,26-35,Male,22.1,Net Banking,Verified
INV000079,2024-11-19,120504,SIP,2396.0,Gujarat,Surat,T30,26-35,Male,17.0,Cheque,Verified
INV002863,2024-11-20,120843,SIP,442.0,Rajasthan,Udaipur,B30,36-45,Female,49.8,Mandate,Verified
INV002582,2024-11-20,118632,Lumpsum,457543.0,Telangana,Hyderabad,T30,26-35,Female,11.1,Cheque,Verified
INV004177,2024-11-20,118634,SIP,5965.0,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Mandate,Verified
INV002588,2024-11-20,119598,Redemption,270674.0,West Bengal,Kolkata,T30,18-25,Male,5.5,UPI,Verified
INV001348,2024-11-20,100033,Redemption,256886.0,Haryana,Gurugram,T30,26-35,Female,8.6,UPI,Verified
INV004432,2024-11-20,125498,Redemption,86157.0,Haryana,Gurugram,T30,26-35,Male,14.2,UPI,Verified
INV000201,2024-11-20,119598,SIP,17163.0,Madhya Pradesh,Indore,T30,46-55,Male,87.0,UPI,Verified
INV000950,2024-11-20,119120,Lumpsum,364028.0,Punjab,Amritsar,B30,36-45,Male,33.1,Net Banking,Verified
INV001724,2024-11-20,101206,SIP,1119.0,Madhya Pradesh,Indore,T30,26-35,Female,11.9,UPI,Verified
INV002311,2024-11-20,148569,Lumpsum,410413.0,Rajasthan,Udaipur,B30,36-45,Male,31.5,UPI,Pending
INV004795,2024-11-20,100016,Lumpsum,336439.0,Uttar Pradesh,Kanpur,B30,36-45,Female,21.9,Mandate,Verified
INV000231,2024-11-20,102885,Lumpsum,212164.0,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified
INV003066,2024-11-20,125497,Lumpsum,22264.0,Madhya Pradesh,Indore,T30,26-35,Male,20.4,UPI,Pending
INV000890,2024-11-20,120842,SIP,1082.0,Karnataka,Bangalore,T30,26-35,Male,13.5,Cheque,Verified
INV004322,2024-11-20,119598,SIP,1194.0,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Mandate,Verified
INV001434,2024-11-20,120844,SIP,9847.0,Maharashtra,Mumbai,T30,46-55,Male,92.6,Net Banking,Verified
INV003075,2024-11-20,120506,Redemption,15951.0,Delhi,Gurugram,T30,46-55,Male,83.5,UPI,Verified
INV002322,2024-11-20,120505,Lumpsum,144732.0,Tamil Nadu,Chennai,T30,18-25,Male,3.3,Net Banking,Verified
INV003852,2024-11-20,118635,Lumpsum,83639.0,Maharashtra,Mumbai,T30,56+,Male,12.2,Cheque,Verified
INV001823,2024-11-20,118634,Lumpsum,407902.0,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,Mandate,Verified
INV002692,2024-11-20,100025,Lumpsum,457237.0,West Bengal,Kolkata,T30,26-35,Male,16.7,Mandate,Verified
INV000650,2024-11-20,100033,SIP,1952.0,Karnataka,Mysore,B30,26-35,Male,22.8,Cheque,Verified
INV004573,2024-11-20,118635,SIP,6103.0,Madhya Pradesh,Indore,T30,36-45,Female,36.8,UPI,Verified
INV000366,2024-11-20,119095,Lumpsum,99083.0,Telangana,Hyderabad,T30,36-45,Male,55.4,Cheque,Verified
INV001653,2024-11-20,119094,SIP,3118.0,Maharashtra,Mumbai,T30,36-45,Male,45.4,Mandate,Verified
INV000107,2024-11-20,100025,SIP,816.0,Maharashtra,Mumbai,T30,26-35,Male,14.7,Net Banking,Verified
INV000107,2024-11-20,120844,SIP,16242.0,Maharashtra,Mumbai,T30,26-35,Male,14.7,Mandate,Verified
INV003231,2024-11-20,120844,SIP,402.0,Haryana,Gurugram,T30,26-35,Male,9.1,UPI,Pending
INV003674,2024-11-20,125498,Lumpsum,454911.0,Uttar Pradesh,Kanpur,B30,36-45,Male,32.8,Net Banking,Verified
INV004575,2024-11-20,120504,SIP,2018.0,West Bengal,Kolkata,T30,26-35,Male,9.0,Mandate,Verified
INV001387,2024-11-20,118636,SIP,984.0,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Mandate,Verified
INV002979,2024-11-20,101206,SIP,49200.0,Punjab,Chandigarh,T30,36-45,Female,56.2,Cheque,Verified
INV001160,2024-11-20,149324,SIP,16434.0,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Pending
INV001504,2024-11-20,119551,SIP,546.0,Haryana,Faridabad,B30,36-45,Male,25.5,Net Banking,Verified
INV003785,2024-11-20,100025,SIP,2034.0,Karnataka,Bangalore,T30,36-45,Male,28.2,Cheque,Verified
INV004173,2024-11-20,125498,SIP,2524.0,West Bengal,Kolkata,T30,26-35,Male,16.9,Cheque,Verified
INV004860,2024-11-20,119551,Lumpsum,146101.0,Punjab,Amritsar,B30,46-55,Male,47.7,UPI,Verified
INV001570,2024-11-20,120842,Redemption,81507.0,Maharashtra,Pune,T30,26-35,Male,16.0,Mandate,Verified
INV003030,2024-11-20,101206,Lumpsum,270436.0,Karnataka,Mysore,B30,18-25,Male,3.1,UPI,Verified
INV000179,2024-11-20,149322,Lumpsum,186195.0,Rajasthan,Udaipur,B30,26-35,Male,10.0,UPI,Verified
INV002607,2024-11-20,118633,Redemption,128733.0,Rajasthan,Udaipur,B30,36-45,Male,57.5,Cheque,Verified
INV004035,2024-11-20,149322,SIP,2760.0,Gujarat,Ahmedabad,T30,26-35,Male,12.2,Cheque,Verified
INV004489,2024-11-20,120841,SIP,13797.0,Haryana,Faridabad,B30,26-35,Male,15.2,Net Banking,Verified
INV004448,2024-11-20,119120,Lumpsum,386922.0,Karnataka,Mysore,B30,26-35,Male,20.3,UPI,Verified
INV001048,2024-11-20,118635,SIP,4358.0,Delhi,New Delhi,T30,46-55,Male,46.6,UPI,Verified
INV002182,2024-11-20,119092,SIP,26141.0,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Mandate,Verified
INV000760,2024-11-20,118633,SIP,1027.0,West Bengal,Kolkata,T30,36-45,Male,29.2,Mandate,Verified
INV004853,2024-11-20,125498,SIP,851.0,Haryana,Gurugram,T30,26-35,Female,15.6,Net Banking,Verified
INV001903,2024-11-20,100016,Lumpsum,110800.0,Delhi,New Delhi,T30,26-35,Female,8.8,UPI,Pending
INV004855,2024-11-20,101207,Redemption,459096.0,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Mandate,Verified
INV000532,2024-11-20,120844,Lumpsum,94824.0,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Mandate,Verified
INV002416,2024-11-20,120844,SIP,5660.0,Telangana,Hyderabad,T30,26-35,Female,15.2,Mandate,Verified
INV004369,2024-11-20,125497,SIP,27669.0,West Bengal,Kolkata,T30,26-35,Male,16.8,Net Banking,Verified
INV003808,2024-11-21,120842,Lumpsum,296811.0,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Net Banking,Verified
INV001893,2024-11-21,120844,SIP,8382.0,Punjab,Chandigarh,T30,26-35,Female,12.7,Cheque,Verified
INV002219,2024-11-21,120507,Redemption,210546.0,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified
INV004812,2024-11-21,118633,Lumpsum,16151.0,Punjab,Amritsar,B30,18-25,Male,4.4,Mandate,Pending
INV003271,2024-11-21,100016,Lumpsum,489479.0,West Bengal,Kolkata,T30,18-25,Male,4.8,Net Banking,Verified
INV003487,2024-11-21,125498,Redemption,46712.0,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Mandate,Verified
INV000714,2024-11-21,118634,SIP,15677.0,Uttar Pradesh,Kanpur,B30,26-35,Female,23.8,Net Banking,Verified
INV004849,2024-11-21,102885,Lumpsum,246620.0,Maharashtra,Pune,T30,46-55,Female,21.9,Net Banking,Verified
INV001609,2024-11-21,148568,SIP,1814.0,Punjab,Chandigarh,T30,26-35,Female,14.0,Mandate,Verified
INV004331,2024-11-21,148569,Lumpsum,131549.0,Tamil Nadu,Coimbatore,B30,26-35,Male,12.4,UPI,Verified
INV000427,2024-11-21,118636,SIP,1084.0,Punjab,Amritsar,B30,56+,Female,18.6,Net Banking,Pending
INV002245,2024-11-21,102885,Lumpsum,305116.0,Karnataka,Mysore,B30,26-35,Female,24.6,Net Banking,Verified
INV004411,2024-11-21,120507,SIP,7500.0,Maharashtra,Mumbai,T30,26-35,Female,13.8,UPI,Verified
INV002118,2024-11-21,102887,SIP,1091.0,Punjab,Chandigarh,T30,26-35,Female,6.6,Cheque,Verified
INV002575,2024-11-21,149322,SIP,2339.0,West Bengal,Kolkata,T30,18-25,Male,7.9,Mandate,Verified
INV003736,2024-11-21,119598,SIP,2827.0,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,Verified
INV004861,2024-11-21,100033,SIP,595.0,Telangana,Hyderabad,T30,18-25,Male,3.6,Net Banking,Verified
INV002703,2024-11-21,118633,Lumpsum,396997.0,Punjab,Amritsar,B30,18-25,Male,3.1,Mandate,Verified
INV000152,2024-11-21,125498,SIP,55234.0,Haryana,Faridabad,B30,56+,Female,58.1,Cheque,Verified
INV003982,2024-11-21,148567,Lumpsum,138206.0,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Mandate,Verified
INV003915,2024-11-21,119095,SIP,913.0,Delhi,Noida,T30,26-35,Female,19.7,Net Banking,Verified
INV000791,2024-11-21,148567,SIP,2899.0,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Cheque,Verified
INV001639,2024-11-21,120841,SIP,1730.0,West Bengal,Kolkata,T30,56+,Male,14.3,UPI,Verified
INV000589,2024-11-21,101207,SIP,8432.0,Uttar Pradesh,Kanpur,B30,18-25,Female,6.3,UPI,Verified
INV004959,2024-11-21,149323,SIP,476.0,Delhi,New Delhi,T30,18-25,Female,5.8,Mandate,Verified
INV002299,2024-11-21,101206,Redemption,495088.0,Karnataka,Mysore,B30,36-45,Female,26.8,Cheque,Verified
INV001237,2024-11-21,119551,SIP,1129.0,West Bengal,Kolkata,T30,26-35,Male,19.1,UPI,Verified
INV003424,2024-11-21,100025,Lumpsum,171705.0,Madhya Pradesh,Indore,T30,26-35,Female,19.7,Cheque,Verified
INV000707,2024-11-21,120505,SIP,9913.0,Karnataka,Mysore,B30,36-45,Female,46.6,Mandate,Verified
INV000097,2024-11-21,119552,SIP,23942.0,Karnataka,Mysore,B30,18-25,Male,6.0,Cheque,Verified
INV004531,2024-11-21,102885,SIP,2570.0,Haryana,Gurugram,T30,26-35,Male,8.4,Mandate,Verified
INV001010,2024-11-21,118632,SIP,1132.0,Haryana,Faridabad,B30,36-45,Male,12.7,UPI,Verified
INV001281,2024-11-21,119095,Lumpsum,42385.0,Telangana,Hyderabad,T30,18-25,Male,7.9,Net Banking,Verified
INV002208,2024-11-21,100016,SIP,4185.0,Punjab,Chandigarh,T30,56+,Male,61.1,Cheque,Verified
INV000300,2024-11-21,100033,SIP,6713.0,Madhya Pradesh,Bhopal,B30,18-25,Male,3.8,Net Banking,Verified
INV002592,2024-11-21,118633,SIP,2822.0,Madhya Pradesh,Bhopal,B30,26-35,Female,15.7,Net Banking,Verified
INV003113,2024-11-21,120507,SIP,8108.0,Rajasthan,Jaipur,T30,26-35,Male,22.0,Mandate,Verified
INV002459,2024-11-21,101207,SIP,4769.0,Rajasthan,Udaipur,B30,18-25,Female,5.2,Mandate,Verified
INV004014,2024-11-21,119095,SIP,54804.0,Telangana,Hyderabad,T30,56+,Female,27.2,Net Banking,Verified
INV004553,2024-11-21,148568,SIP,5943.0,Tamil Nadu,Coimbatore,B30,26-35,Male,13.7,Mandate,Verified
INV003536,2024-11-21,120504,Lumpsum,363033.0,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV000525,2024-11-21,120507,SIP,7066.0,Gujarat,Ahmedabad,T30,56+,Female,12.6,UPI,Verified
INV000334,2024-11-21,102886,SIP,3561.0,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,Net Banking,Verified
INV003496,2024-11-21,120843,Lumpsum,258332.0,Telangana,Hyderabad,T30,26-35,Male,14.9,Cheque,Verified
INV003983,2024-11-21,119095,Lumpsum,242640.0,Haryana,Faridabad,B30,26-35,Female,22.3,UPI,Verified
INV003876,2024-11-21,119552,SIP,9674.0,Rajasthan,Udaipur,B30,18-25,Male,5.6,Mandate,Verified
INV003566,2024-11-21,100016,SIP,6078.0,Tamil Nadu,Coimbatore,B30,26-35,Male,8.7,Cheque,Pending
INV001329,2024-11-21,125497,SIP,7485.0,Punjab,Amritsar,B30,36-45,Female,37.2,Net Banking,Verified
INV003671,2024-11-21,119551,SIP,6982.0,Haryana,Gurugram,T30,36-45,Female,22.9,Net Banking,Verified
INV002766,2024-11-21,148568,Lumpsum,336273.0,Punjab,Chandigarh,T30,26-35,Female,8.7,Net Banking,Verified
INV001701,2024-11-21,120507,Redemption,133641.0,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,Verified
INV000181,2024-11-21,119092,Redemption,92353.0,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Net Banking,Verified
INV004128,2024-11-21,118634,SIP,2705.0,Haryana,Faridabad,B30,18-25,Male,3.3,Net Banking,Verified
INV000423,2024-11-21,101206,SIP,2690.0,Delhi,Gurugram,T30,26-35,Female,6.2,Net Banking,Verified
INV000181,2024-11-21,119552,SIP,5681.0,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Mandate,Verified
INV004421,2024-11-21,100016,Redemption,64839.0,Punjab,Amritsar,B30,26-35,Male,20.5,Mandate,Verified
INV000223,2024-11-21,125497,Lumpsum,432318.0,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Verified
INV001625,2024-11-22,119094,Redemption,394499.0,Uttar Pradesh,Kanpur,B30,46-55,Female,78.2,UPI,Verified
INV002533,2024-11-22,101207,SIP,7874.0,Haryana,Faridabad,B30,46-55,Male,73.5,Mandate,Verified
INV002587,2024-11-22,101208,Lumpsum,270220.0,West Bengal,Kolkata,T30,18-25,Male,7.2,UPI,Pending
INV004264,2024-11-22,100025,Redemption,317369.0,Gujarat,Ahmedabad,T30,36-45,Female,45.2,Mandate,Verified
INV004560,2024-11-22,119552,SIP,51423.0,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,Net Banking,Verified
INV004630,2024-11-22,120505,SIP,40296.0,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Mandate,Verified
INV003341,2024-11-22,120843,SIP,12839.0,Rajasthan,Jaipur,T30,26-35,Male,23.0,UPI,Verified
INV004236,2024-11-22,120841,Lumpsum,508060.0,Punjab,Amritsar,B30,26-35,Female,19.0,Net Banking,Verified
INV003867,2024-11-22,125498,Lumpsum,281319.0,Punjab,Amritsar,B30,18-25,Male,4.4,Cheque,Verified
INV002391,2024-11-22,149323,SIP,2380.0,Madhya Pradesh,Bhopal,B30,18-25,Female,7.9,UPI,Verified
INV001341,2024-11-22,149322,SIP,2151.0,Madhya Pradesh,Indore,T30,46-55,Male,89.7,Net Banking,Verified
INV000183,2024-11-22,120844,SIP,4244.0,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,UPI,Verified
INV004984,2024-11-22,118636,SIP,946.0,Uttar Pradesh,Agra,B30,46-55,Female,78.8,UPI,Verified
INV002219,2024-11-22,120841,SIP,1798.0,Karnataka,Mysore,B30,26-35,Male,6.9,Cheque,Verified
INV001510,2024-11-22,125498,SIP,12844.0,Gujarat,Surat,T30,26-35,Male,15.4,UPI,Pending
INV001450,2024-11-22,149322,SIP,8497.0,Rajasthan,Udaipur,B30,26-35,Female,16.8,Mandate,Verified
INV000719,2024-11-22,118632,Lumpsum,333479.0,Tamil Nadu,Coimbatore,B30,18-25,Male,6.8,UPI,Verified
INV000383,2024-11-22,101207,Redemption,12440.0,Telangana,Hyderabad,T30,26-35,Female,23.4,Net Banking,Verified
INV004064,2024-11-22,119598,SIP,6651.0,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Cheque,Verified
INV002215,2024-11-22,148569,Lumpsum,420401.0,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,Cheque,Verified
INV004232,2024-11-22,102887,SIP,911.0,Tamil Nadu,Chennai,T30,26-35,Male,19.0,Cheque,Verified
INV001920,2024-11-22,101207,Redemption,116017.0,Madhya Pradesh,Indore,T30,36-45,Female,24.5,Mandate,Verified
INV001580,2024-11-22,100025,SIP,15830.0,Punjab,Chandigarh,T30,26-35,Male,18.7,UPI,Verified
INV002697,2024-11-22,119120,SIP,47230.0,West Bengal,Kolkata,T30,26-35,Male,14.1,Cheque,Pending
INV002776,2024-11-22,148568,SIP,1951.0,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Verified
INV004716,2024-11-22,100016,SIP,2414.0,Telangana,Hyderabad,T30,18-25,Male,5.4,Mandate,Verified
INV000954,2024-11-22,120505,Lumpsum,344141.0,Haryana,Faridabad,B30,26-35,Female,8.3,Mandate,Verified
INV001882,2024-11-22,119598,SIP,869.0,Rajasthan,Udaipur,B30,26-35,Male,22.9,Cheque,Verified
INV003950,2024-11-22,102887,SIP,2007.0,Madhya Pradesh,Bhopal,B30,26-35,Male,11.1,Net Banking,Verified
INV000412,2024-11-22,120503,SIP,2862.0,Rajasthan,Udaipur,B30,18-25,Male,7.4,Mandate,Verified
INV000593,2024-11-22,101207,SIP,3236.0,Telangana,Hyderabad,T30,56+,Male,50.2,Net Banking,Verified
INV004582,2024-11-22,120843,Lumpsum,523965.0,Tamil Nadu,Chennai,T30,56+,Male,67.1,UPI,Verified
INV004975,2024-11-22,120841,Lumpsum,283588.0,Madhya Pradesh,Bhopal,B30,56+,Female,11.5,Net Banking,Pending
INV002252,2024-11-22,119094,SIP,918.0,Maharashtra,Pune,T30,36-45,Female,46.4,UPI,Verified
INV001310,2024-11-22,119093,SIP,2396.0,Telangana,Hyderabad,T30,46-55,Male,83.6,Mandate,Verified
INV004360,2024-11-22,102886,SIP,12640.0,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,Mandate,Verified
INV003302,2024-11-22,119551,SIP,57223.0,Uttar Pradesh,Lucknow,T30,18-25,Male,3.0,Mandate,Verified
INV002496,2024-11-22,120503,SIP,1814.0,Karnataka,Mysore,B30,36-45,Male,40.5,UPI,Verified
INV001185,2024-11-22,120844,Redemption,84007.0,Haryana,Faridabad,B30,26-35,Female,22.5,Net Banking,Verified
INV002500,2024-11-22,118635,Redemption,308645.0,Delhi,New Delhi,T30,26-35,Male,14.7,UPI,Verified
INV004526,2024-11-22,125497,Lumpsum,48788.0,West Bengal,Kolkata,T30,36-45,Male,19.9,Cheque,Verified
INV004349,2024-11-22,101206,SIP,57420.0,Haryana,Gurugram,T30,26-35,Female,9.3,Cheque,Verified
INV004828,2024-11-22,148569,SIP,10742.0,Gujarat,Surat,T30,56+,Female,58.3,Mandate,Verified
INV002139,2024-11-22,119093,SIP,436.0,Haryana,Gurugram,T30,36-45,Female,28.6,UPI,Verified
INV004629,2024-11-22,100025,Redemption,410335.0,Karnataka,Bangalore,T30,18-25,Female,4.9,Mandate,Verified
INV001534,2024-11-22,120843,SIP,824.0,Tamil Nadu,Coimbatore,B30,36-45,Male,26.5,Cheque,Verified
INV001932,2024-11-22,148567,SIP,5069.0,Karnataka,Bangalore,T30,36-45,Male,20.1,Net Banking,Verified
INV002866,2024-11-22,102887,SIP,2582.0,Telangana,Hyderabad,T30,46-55,Male,95.2,UPI,Verified
INV004017,2024-11-22,119093,SIP,2147.0,West Bengal,Kolkata,T30,36-45,Male,36.7,Net Banking,Verified
INV002516,2024-11-22,119092,SIP,17573.0,Uttar Pradesh,Agra,B30,36-45,Female,39.6,Net Banking,Verified
INV003743,2024-11-22,120844,SIP,500.0,West Bengal,Kolkata,T30,46-55,Male,79.9,Mandate,Verified
INV002398,2024-11-22,119552,Redemption,32185.0,Uttar Pradesh,Kanpur,B30,26-35,Male,10.1,Cheque,Verified
INV000037,2024-11-22,120505,SIP,2371.0,Rajasthan,Udaipur,B30,26-35,Male,7.5,Mandate,Verified
INV003722,2024-11-22,120844,SIP,48345.0,Maharashtra,Nashik,B30,36-45,Female,50.8,UPI,Verified
INV002743,2024-11-22,101206,Lumpsum,346692.0,Haryana,Gurugram,T30,56+,Male,49.8,Mandate,Verified
INV002182,2024-11-22,118634,Redemption,421509.0,Madhya Pradesh,Bhopal,B30,36-45,Male,54.3,Net Banking,Verified
INV001424,2024-11-22,120841,SIP,28184.0,Haryana,Gurugram,T30,26-35,Male,18.9,Cheque,Verified
INV000577,2024-11-23,119092,Lumpsum,8529.0,Delhi,Noida,T30,36-45,Male,20.4,Mandate,Verified
INV001668,2024-11-23,101206,Lumpsum,277040.0,Rajasthan,Udaipur,B30,36-45,Female,22.4,Net Banking,Verified
INV000481,2024-11-23,120844,Lumpsum,311086.0,Madhya Pradesh,Bhopal,B30,26-35,Female,13.4,Net Banking,Verified
INV001040,2024-11-23,148567,SIP,2865.0,Punjab,Chandigarh,T30,56+,Female,43.4,UPI,Verified
INV002579,2024-11-23,125498,SIP,1770.0,Maharashtra,Mumbai,T30,36-45,Male,30.1,UPI,Verified
INV003658,2024-11-23,120506,SIP,8513.0,West Bengal,Kolkata,T30,26-35,Male,6.3,UPI,Verified
INV004278,2024-11-23,102886,SIP,47542.0,Punjab,Chandigarh,T30,26-35,Male,21.8,Net Banking,Verified
INV000444,2024-11-23,102887,Lumpsum,82565.0,Maharashtra,Pune,T30,36-45,Female,42.1,Cheque,Verified
